method_name,commit,committer,date,file_name,status,start_line,end_line
SPEC::Jop::can increment,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,65,67
SPEC::Jop::can size arrays,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,69,71
SPEC::Jop::can do reciprocal,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,73,75
SPEC::Jop::can do reciprocal with zeros,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,77,79
SPEC::Jop::can do complement,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,81,83
SPEC::Jop::can rotate,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,added,85,87
Jop::number_prefix_command,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,lib/jop.rb,changed,25,39
SPEC::Jop::does identity,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can drop two elements,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can drop negative elements,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can grade up,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can grade down,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,57,59
SPEC::Jop::can decrement,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,61,63
SPEC::Jop::can increment,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,65,67
SPEC::Jop::can size arrays,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,69,71
SPEC::Jop::can do reciprocal,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,73,75
SPEC::Jop::can do reciprocal with zeros,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,77,79
SPEC::Jop::can do complement,7ad2513ea971849c408f77a530909461cc6ce487,Michael Feathers,2013-09-15 21:26:26 +0200,spec/jop_spec.rb,changed,81,83
SPEC::Jop::can rotate an even number of times,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,added,89,90
SPEC::Jop::can rotate an even number of times::can rotate an odd number of times,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,added,90,91
SPEC::Jop::can rotate an even number of times::can rotate an odd number of times::can rotate negative,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,added,91,95
SPEC::Jop::does identity,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can drop two elements,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can drop negative elements,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can grade up,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can grade down,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,57,59
SPEC::Jop::can decrement,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,61,63
SPEC::Jop::can increment,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,65,67
SPEC::Jop::can size arrays,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,69,71
SPEC::Jop::can do reciprocal,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,73,75
SPEC::Jop::can do reciprocal with zeros,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,77,79
SPEC::Jop::can do complement,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,81,83
SPEC::Jop::can rotate,ee0c9daf7a8fcfffd4fa212b23a5a380f9061dfc,Michael Feathers,2013-09-15 21:28:44 +0200,spec/jop_spec.rb,changed,85,87
SPEC::Jop::can rotate an odd number of times,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,added,93,95
SPEC::Jop::can rotate negative,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,added,97,101
Jop::number_prefix_command,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,lib/jop.rb,changed,25,40
SPEC::Jop::does identity,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can drop two elements,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can drop negative elements,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can grade up,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can grade down,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,57,59
SPEC::Jop::can decrement,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,61,63
SPEC::Jop::can increment,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,65,67
SPEC::Jop::can size arrays,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,69,71
SPEC::Jop::can do reciprocal,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,73,75
SPEC::Jop::can do reciprocal with zeros,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,77,79
SPEC::Jop::can do complement,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,81,83
SPEC::Jop::can rotate,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,85,87
SPEC::Jop::can rotate an even number of times,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,changed,89,91
SPEC::Jop::can rotate an even number of times::can rotate an odd number of times,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,deleted,90,91
SPEC::Jop::can rotate an even number of times::can rotate an odd number of times::can rotate negative,9ee3830cf42aaecb35e16cb24c089bdfcca2ad13,Michael Feathers,2013-09-15 21:32:48 +0200,spec/jop_spec.rb,deleted,91,95
SPEC::Jop::can rotate right,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,added,85,87
SPEC::Jop::can rotate right an even number of times,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,added,89,91
SPEC::Jop::can rotate left,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,added,97,101
SPEC::Jop::does identity,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can drop two elements,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can drop negative elements,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can grade up,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can grade down,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,57,59
SPEC::Jop::can decrement,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,61,63
SPEC::Jop::can increment,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,65,67
SPEC::Jop::can size arrays,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,69,71
SPEC::Jop::can do reciprocal,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,73,75
SPEC::Jop::can do reciprocal with zeros,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,77,79
SPEC::Jop::can do complement,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,81,83
SPEC::Jop::can rotate an odd number of times,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,changed,93,95
SPEC::Jop::can rotate,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,deleted,85,87
SPEC::Jop::can rotate an even number of times,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,deleted,89,91
SPEC::Jop::can rotate negative,c412c4522f4caad6f8f39a4db2575fda4606e60e,Michael Feathers,2013-09-16 08:24:50 +0200,spec/jop_spec.rb,deleted,97,101
SPEC::Jop::can rotate right an odd number of times,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,added,93,95
SPEC::Jop::can rotate left an even number of times,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,added,101,103
SPEC::Jop::can rotate left an odd number of times,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,added,105,107
SPEC::Jop::does identity,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can drop two elements,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can drop negative elements,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can grade up,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can grade down,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,57,59
SPEC::Jop::can decrement,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,61,63
SPEC::Jop::can increment,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,65,67
SPEC::Jop::can size arrays,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,69,71
SPEC::Jop::can do reciprocal,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,73,75
SPEC::Jop::can do reciprocal with zeros,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,77,79
SPEC::Jop::can do complement,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,81,83
SPEC::Jop::can rotate right,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,85,87
SPEC::Jop::can rotate right an even number of times,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,89,91
SPEC::Jop::can rotate left,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,changed,97,99
SPEC::Jop::can rotate an odd number of times,b32d998b153a82bb9e0ae29690ea4ad0b171f237,Michael Feathers,2013-09-16 08:30:54 +0200,spec/jop_spec.rb,deleted,93,95
SPEC::Jop::can double,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,added,109,111
Jop::eval_on,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,lib/jop.rb,changed,42,76
SPEC::Jop::does identity,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can drop two elements,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can drop negative elements,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can grade up,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can grade down,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,57,59
SPEC::Jop::can decrement,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,61,63
SPEC::Jop::can increment,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,65,67
SPEC::Jop::can size arrays,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,69,71
SPEC::Jop::can do reciprocal,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,73,75
SPEC::Jop::can do reciprocal with zeros,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,77,79
SPEC::Jop::can do complement,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,81,83
SPEC::Jop::can rotate right,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,85,87
SPEC::Jop::can rotate right an even number of times,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,89,91
SPEC::Jop::can rotate right an odd number of times,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,93,95
SPEC::Jop::can rotate left,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,97,99
SPEC::Jop::can rotate left an even number of times,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,101,103
